"TimeBodyAccelerationMeanX" "TimeBodyAccelerationMeanY" "TimeBodyAccelerationMeanZ" "TimeBodyAccelerationStandardDeviationX" "TimeBodyAccelerationStandardDeviationY" "TimeBodyAccelerationStandardDeviationZ" "TimeGravityAccelerationMeanX" "TimeGravityAccelerationMeanY" "TimeGravityAccelerationMeanZ" "TimeGravityAccelerationStandardDeviationX" "TimeGravityAccelerationStandardDeviationY" "TimeGravityAccelerationStandardDeviationZ" "TimeBodyAccelerationJerkMeanX" "TimeBodyAccelerationJerkMeanY" "TimeBodyAccelerationJerkMeanZ" "TimeBodyAccelerationJerkStandardDeviationX" "TimeBodyAccelerationJerkStandardDeviationY" "TimeBodyAccelerationJerkStandardDeviationZ" "TimeBodyGyroMeanX" "TimeBodyGyroMeanY" "TimeBodyGyroMeanZ" "TimeBodyGyroStandardDeviationX" "TimeBodyGyroStandardDeviationY" "TimeBodyGyroStandardDeviationZ" "TimeBodyGyroJerkMeanX" "TimeBodyGyroJerkMeanY" "TimeBodyGyroJerkMeanZ" "TimeBodyGyroJerkStandardDeviationX" "TimeBodyGyroJerkStandardDeviationY" "TimeBodyGyroJerkStandardDeviationZ" "TimeBodyAccelerationMagMean" "TimeBodyAccelerationMagStandardDeviation" "TimeGravityAccelerationMagMean" "TimeGravityAccelerationMagStandardDeviation" "TimeBodyAccelerationJerkMagMean" "TimeBodyAccelerationJerkMagStandardDeviation" "TimeBodyGyroMagMean" "TimeBodyGyroMagStandardDeviation" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStandardDeviation" "Subject" "ActivityName"
0.28902216 -0.017801559 -0.11001489 -0.96831735 -0.98395382 -0.97828781 -0.27042154 0.74642972 0.66587348 -0.96395878 -0.99590606 -0.98695997 0.065046015 0.0047283957 0.0059569548 -0.99082776 -0.98372609 -0.98114924 -0.04005981 -0.074752236 0.075055789 -0.98760811 -0.96478371 -0.99453944 -0.096976508 -0.024444002 -0.058876106 -0.98326204 -0.9857273 -0.99234506 -0.97250427 -0.98328628 -0.97250427 -0.98328628 -0.98495765 -0.98815861 -0.97127854 -0.97809126 -0.98619001 -0.98942486 24 "laying"
0.2619115 -0.018955833 -0.1050276 -0.97720146 -0.98709854 -0.982576 -0.26783469 0.74641506 0.66532774 -0.97359573 -0.99518261 -0.98909351 0.087632421 -0.0066141311 -0.0040965074 -0.98761069 -0.98584428 -0.98566574 -0.039740462 -0.075577838 0.070638216 -0.99017442 -0.97314605 -0.99661812 -0.099169861 -0.042296156 -0.055494654 -0.98178857 -0.98378387 -0.99552473 -0.98024035 -0.98443553 -0.98024035 -0.98443553 -0.98644902 -0.99009978 -0.97691295 -0.98215904 -0.98514236 -0.98739522 24 "laying"
0.28161624 -0.017429494 -0.10726605 -0.97923794 -0.98831614 -0.98544191 -0.27169038 0.74549808 0.6665955 -0.98275007 -0.99736933 -0.99271326 0.077389649 0.010251016 0.007678533 -0.98840687 -0.98619231 -0.99269748 -0.036301362 -0.066705913 0.074608453 -0.99272127 -0.96894774 -0.99529881 -0.098997896 -0.042325638 -0.051379895 -0.98347127 -0.98339273 -0.99810444 -0.98398283 -0.98690572 -0.98398283 -0.98690572 -0.99007219 -0.99314223 -0.97637721 -0.98165902 -0.98586361 -0.98667235 24 "laying"
0.26660446 -0.018756385 -0.10282723 -0.98180594 -0.98841659 -0.98802085 -0.27134875 0.74495651 0.66725504 -0.98379087 -0.99670501 -0.99095789 0.071232267 0.031417658 -0.0076769885 -0.99049116 -0.98665859 -0.99166996 -0.032255327 -0.067236715 0.083607398 -0.99129816 -0.96582333 -0.99735392 -0.091845973 -0.051322125 -0.052914903 -0.98806149 -0.98335302 -0.9975519 -0.98478029 -0.98994048 -0.98478029 -0.98994048 -0.99087593 -0.99263139 -0.97653816 -0.9768562 -0.98717589 -0.98658735 24 "laying"
0.30055735 -0.015787892 -0.1144226 -0.97084862 -0.98421107 -0.9767317 -0.27303494 0.74421249 0.66854318 -0.980009 -0.99604983 -0.98877654 0.085506532 0.013910988 -0.008682268 -0.98996501 -0.98399106 -0.98685983 -0.026523708 -0.091011301 0.084864248 -0.98932939 -0.97010342 -0.99664931 -0.095127311 -0.039561202 -0.055278487 -0.98214791 -0.98412612 -0.99705581 -0.97304952 -0.9777333 -0.97304952 -0.9777333 -0.98818084 -0.98867099 -0.97940749 -0.97495774 -0.98653608 -0.98552162 24 "laying"
0.29115399 -0.014733996 -0.11532355 -0.96644509 -0.98568483 -0.97927759 -0.26573983 0.74509582 0.66616166 -0.95892224 -0.992822 -0.97860538 0.057310635 0.0034206485 0.014353298 -0.9930375 -0.9840911 -0.98940393 -0.027797806 -0.051800787 0.083625597 -0.98940188 -0.97698328 -0.99661381 -0.10189973 -0.033273123 -0.054595968 -0.97943179 -0.98559001 -0.99506288 -0.97169205 -0.9779136 -0.97169205 -0.9779136 -0.99042164 -0.99059119 -0.98172096 -0.98082353 -0.98641533 -0.98599632 24 "laying"
0.2496207 -0.01865789 -0.10125164 -0.98296036 -0.99197546 -0.98909348 -0.26309929 0.74623042 0.66444981 -0.96867639 -0.99708474 -0.9885682 0.078654789 0.016904057 -0.0095350122 -0.99312229 -0.98861731 -0.99339555 -0.027180047 -0.068683262 0.085822561 -0.99258069 -0.97359139 -0.99664144 -0.099724515 -0.051597382 -0.056805804 -0.98352919 -0.98447559 -0.99346536 -0.98203857 -0.98972489 -0.98203857 -0.98972489 -0.99290411 -0.99554548 -0.98299571 -0.98011305 -0.98628884 -0.98695921 24 "laying"
0.30195505 -0.016122368 -0.11217744 -0.97326455 -0.98928946 -0.98260481 -0.26990883 0.74573323 0.66670028 -0.97636594 -0.99653922 -0.988933 0.088113899 0.009504544 -0.0034513161 -0.99222463 -0.98717046 -0.99186202 -0.025540754 -0.097759494 0.087054347 -0.99386098 -0.98036821 -0.99715884 -0.0970971 -0.036121323 -0.053683466 -0.98687441 -0.98522809 -0.99536187 -0.97509066 -0.98797834 -0.97509066 -0.98797834 -0.99200813 -0.99260881 -0.98558844 -0.98120933 -0.98774164 -0.98830189 24 "laying"
0.30600786 -0.014298012 -0.11660922 -0.97694453 -0.99178968 -0.99193917 -0.26184629 0.7464571 0.6651636 -0.9543767 -0.99379611 -0.98192365 0.067168967 0.0034847272 0.00036473347 -0.99114914 -0.98767105 -0.99150383 -0.026830317 -0.072062187 0.084693072 -0.9946111 -0.9819797 -0.99723898 -0.097553924 -0.03256237 -0.049553551 -0.98755863 -0.98767616 -0.99625542 -0.9794946 -0.98222717 -0.9794946 -0.98222717 -0.99143476 -0.99268995 -0.98915765 -0.98570451 -0.98989803 -0.98948013 24 "laying"
0.26089738 -0.017321776 -0.10301052 -0.98865564 -0.99092636 -0.9890764 -0.25362172 0.7477905 0.66240469 -0.98465406 -0.99807431 -0.99351123 0.073619712 0.0087264951 0.0050883748 -0.98935291 -0.98726193 -0.9908517 -0.028799897 -0.05653641 0.087262298 -0.9937615 -0.98428678 -0.99679809 -0.097704795 -0.046217129 -0.05506356 -0.98545752 -0.98754764 -0.99487789 -0.98884319 -0.99177766 -0.98884319 -0.99177766 -0.99024758 -0.99202279 -0.9884799 -0.98537004 -0.98931814 -0.98849413 24 "laying"
0.28419639 -0.018150092 -0.10982713 -0.97919843 -0.98931443 -0.97910092 -0.25800434 0.74775921 0.66376909 -0.98112475 -0.99857976 -0.98872974 0.082697698 0.020529906 -0.0053930266 -0.98779841 -0.98229556 -0.98827157 -0.027928144 -0.081375059 0.087230836 -0.99241631 -0.97648003 -0.99600298 -0.096995983 -0.035994822 -0.057304774 -0.98287012 -0.98303019 -0.9937487 -0.98174811 -0.98738446 -0.98174811 -0.98738446 -0.98679536 -0.99057513 -0.98444333 -0.9824076 -0.98481543 -0.98686706 24 "laying"
0.28849576 -0.016602879 -0.11479092 -0.97932431 -0.98757232 -0.98376254 -0.2564353 0.74739651 0.66311286 -0.97581502 -0.99908633 -0.98324119 0.071135047 0.016184405 -0.0044379809 -0.98774021 -0.98261054 -0.99104548 -0.027629398 -0.069721063 0.08645602 -0.99046391 -0.97531361 -0.99622334 -0.098984769 -0.033474213 -0.053495451 -0.97968552 -0.98417149 -0.99448625 -0.98244389 -0.98540954 -0.98244389 -0.98540954 -0.98805907 -0.99165581 -0.98266539 -0.98312491 -0.98407035 -0.98898914 24 "laying"
0.25486767 -0.017041987 -0.10342222 -0.98647221 -0.98894011 -0.99004877 -0.2540328 0.7475828 0.66096851 -0.98036367 -0.99846607 -0.98996601 0.077495005 0.0037945561 0.006642542 -0.98904346 -0.98695663 -0.99356176 -0.028800991 -0.066422451 0.089198868 -0.99157313 -0.97439966 -0.99738674 -0.097883702 -0.053442394 -0.053667617 -0.9823159 -0.98788142 -0.9951679 -0.98609335 -0.99024334 -0.98609335 -0.99024334 -0.99103501 -0.99344614 -0.98276016 -0.98127808 -0.98739315 -0.99125118 24 "laying"
0.27052624 -0.017184432 -0.10674087 -0.97947163 -0.98883964 -0.98724847 -0.2599467 0.74758949 0.66229817 -0.9786908 -0.99857421 -0.98950808 0.077284822 0.0073494538 -0.0029906454 -0.990284 -0.98219317 -0.98966329 -0.027949629 -0.073815072 0.086261317 -0.99187296 -0.96908985 -0.99737373 -0.098480277 -0.040412193 -0.05479156 -0.98186462 -0.98767296 -0.99634913 -0.98342545 -0.9923642 -0.98342545 -0.9923642 -0.98861984 -0.99090612 -0.97959682 -0.97870913 -0.98821311 -0.988565 24 "laying"
0.23715512 -0.046892662 -0.12433661 -0.55538958 -0.24152339 -0.28685246 0.96230546 -0.11188095 -0.13769006 -0.98207058 -0.89438377 -0.96285237 0.082296827 -0.021351545 0.015751491 -0.55225188 -0.37567926 -0.48712935 -0.099927825 -0.049414105 0.080996556 -0.61641518 -0.4771112 -0.41910182 -0.051977899 -0.12766392 -0.14335171 -0.48808336 -0.53099036 -0.58213508 -0.38035343 -0.48509803 -0.38035343 -0.48509803 -0.45959496 -0.42833016 -0.42330596 -0.61386496 -0.52103813 -0.57192942 24 "laying"
0.29199522 -0.013513213 -0.099457613 -0.48995567 -0.11596848 -0.29817017 0.95914618 -0.12782974 -0.14223736 -0.9886855 -0.96928973 -0.97618117 0.3636531 0.16536289 -0.017748087 -0.50194287 -0.20981853 -0.5295928 -0.019158971 -0.081505053 0.071155739 -0.60456486 -0.47308184 -0.42894721 0.0059160298 0.084279273 -0.12623517 -0.49890187 -0.51914527 -0.54024131 -0.30938746 -0.46289296 -0.30938746 -0.46289296 -0.38044386 -0.43480133 -0.41802214 -0.63491721 -0.50068502 -0.58519269 24 "laying"
0.34922518 -0.020739146 -0.080202929 -0.44239148 -0.099723344 -0.32235584 0.96100725 -0.12585729 -0.14495212 -0.98781809 -0.98573985 -0.98811936 0.18029021 -0.29976296 -0.15013857 -0.46543945 -0.1735244 -0.52472741 0.012311226 -0.090455032 0.10744849 -0.61654668 -0.45321165 -0.41006904 0.055838437 0.074297518 -0.015685994 -0.50954896 -0.47691524 -0.50764271 -0.27674655 -0.46428746 -0.27674655 -0.46428746 -0.34452906 -0.42859831 -0.410295 -0.61735722 -0.46088911 -0.58155199 24 "laying"
0.31826063 -0.026478525 -0.097171008 -0.46457249 -0.068086575 -0.27049508 0.96048688 -0.12720953 -0.14283769 -0.98428782 -0.97737151 -0.98036823 -0.21561237 -0.27423055 -0.23524992 -0.44564201 -0.17173061 -0.45313209 0.0160068 -0.070953773 0.099082902 -0.58922512 -0.44849452 -0.35832169 -0.025691997 0.024898035 -0.10493286 -0.45939274 -0.4497033 -0.46217387 -0.27367448 -0.44267133 -0.27367448 -0.44267133 -0.33931243 -0.32342175 -0.38219377 -0.60514213 -0.42858284 -0.54375894 24 "laying"
0.26763307 -0.026982697 -0.12889135 -0.47190048 -0.085049971 -0.26861585 0.9559292 -0.12544759 -0.14145128 -0.98584221 -0.97050413 -0.97948895 0.046415857 0.15027541 -0.30103112 -0.38631593 -0.19318264 -0.47680654 -0.018863868 -0.052485128 0.089644431 -0.57431369 -0.44168971 -0.3652851 -0.24362436 -0.31027291 -0.11003186 -0.40112172 -0.45790907 -0.47958445 -0.27719138 -0.47168253 -0.27719138 -0.47168253 -0.33331693 -0.29908764 -0.37501202 -0.59857274 -0.4276758 -0.52837391 24 "laying"
0.27233944 -0.036933357 -0.13370934 -0.46288636 -0.14386474 -0.29932421 0.95763116 -0.12160042 -0.14709237 -0.98084241 -0.98200205 -0.95908154 0.07701776 0.011631991 0.22049538 -0.39951731 -0.27326787 -0.49282259 -0.055642526 -0.036939303 0.086806442 -0.62491375 -0.41102772 -0.40921976 -0.17843464 -0.066239074 -0.18768824 -0.47299016 -0.40989855 -0.51399447 -0.29268105 -0.493156 -0.29268105 -0.493156 -0.3503174 -0.37605274 -0.39787939 -0.57898848 -0.42928902 -0.48218192 24 "laying"
0.28653666 -0.035690061 -0.12558932 -0.47964697 -0.14881894 -0.22965474 0.95707544 -0.12714058 -0.15009591 -0.96935653 -0.96586744 -0.97236552 -0.10920747 0.10525134 0.392454 -0.45549682 -0.29068046 -0.38608641 -0.038639755 -0.056999094 0.060671314 -0.60851752 -0.4123166 -0.40380831 0.01431391 0.061020911 -0.29691744 -0.42701641 -0.38810582 -0.51373874 -0.29928928 -0.43089206 -0.29928928 -0.43089206 -0.35484847 -0.33266629 -0.39240878 -0.56623264 -0.40487496 -0.46001064 24 "laying"
0.27707062 -0.016982906 -0.098415348 -0.47513202 -0.1794917 -0.23932144 0.95323122 -0.13219244 -0.14833019 -0.97340248 -0.98301631 -0.97795001 -0.0052271968 0.16487246 0.014828551 -0.45616042 -0.27172117 -0.3983258 -0.025172546 -0.08141218 0.050548123 -0.59943643 -0.40633562 -0.37067224 -0.055121317 -0.37671656 0.005605801 -0.41206743 -0.39494271 -0.50781825 -0.30465815 -0.4497842 -0.30465815 -0.4497842 -0.36157049 -0.31658527 -0.3780589 -0.55641142 -0.41314311 -0.44401581 24 "laying"
0.24406017 -0.049860856 -0.11575886 -0.52578133 -0.19745678 -0.33301008 0.95794784 -0.13338392 -0.14939737 -0.97544697 -0.98669021 -0.97041202 0.16624351 -0.077220424 -0.065728958 -0.49952137 -0.37327287 -0.47990868 0.057271397 -0.18648064 0.1712932 -0.64766754 -0.39521028 -0.41048588 -0.11706022 0.06528374 -0.075770621 -0.5616095 -0.41667009 -0.51051904 -0.3602125 -0.49067363 -0.3602125 -0.49067363 -0.42563617 -0.42361248 -0.4109808 -0.49083617 -0.47382358 -0.44970713 24 "laying"
0.27008436 -0.040305456 -0.13114994 -0.53057408 -0.1644351 -0.33418809 0.9556839 -0.14969956 -0.15529889 -0.96672631 -0.91428153 -0.95464965 0.18960444 -0.058325826 -0.15843071 -0.54293185 -0.40830608 -0.52204097 -0.0061770825 -0.10649761 0.098719361 -0.61039044 -0.49508555 -0.41199314 -0.082198702 0.26791549 -0.057540805 -0.5259618 -0.54738255 -0.5586311 -0.35597969 -0.48296128 -0.35597969 -0.48296128 -0.46338139 -0.48282981 -0.46625774 -0.47999245 -0.55144192 -0.55491041 24 "laying"
0.28733874 0.013845443 -0.097011054 -0.4521023 -0.1453484 -0.3011208 0.95053901 -0.16236771 -0.16001917 -0.98162889 -0.94889626 -0.98002318 -0.078593075 0.23817686 0.077084711 -0.48549849 -0.29446455 -0.55015455 -0.1119661 0.0020314944 -0.040425579 -0.58558186 -0.49142002 -0.37555703 -0.10067154 -0.24079171 0.10169301 -0.35750935 -0.47972808 -0.51351375 -0.29509511 -0.44944643 -0.29509511 -0.44944643 -0.42426185 -0.41295283 -0.42003648 -0.513595 -0.47524276 -0.44792012 24 "laying"
0.23041443 0.0084547635 -0.089006236 -0.40981593 -0.10594388 -0.21031852 0.95368186 -0.1477129 -0.15673959 -0.98541176 -0.92090607 -0.97436842 -0.019046823 0.17512032 -0.0094497238 -0.44117186 -0.19728152 -0.45970421 -0.022854188 -0.088456439 0.0432137 -0.60729036 -0.39825089 -0.40220891 -0.046461606 -0.25382349 0.10529798 -0.39025385 -0.41746377 -0.47657892 -0.24045075 -0.3958572 -0.24045075 -0.3958572 -0.34649416 -0.33462022 -0.38358757 -0.56255265 -0.42216826 -0.44571523 24 "laying"
0.24294921 -0.0088280653 -0.10430293 -0.40984615 -0.13673217 -0.22256171 0.9536726 -0.13228663 -0.15186602 -0.9839791 -0.97062323 -0.97850211 0.14704801 0.13640717 -0.066309077 -0.47794188 -0.26225195 -0.46542674 0.0065005797 -0.11610569 0.086768944 -0.62493942 -0.45618881 -0.45749786 -0.0085623097 0.026659049 0.067908098 -0.48691297 -0.50500949 -0.53541567 -0.24455775 -0.43918581 -0.24455775 -0.43918581 -0.37602984 -0.38921725 -0.42987499 -0.60922341 -0.49166728 -0.564875 24 "laying"
0.28206481 -0.0012129628 -0.10788985 -0.41402088 -0.15853649 -0.33879877 0.95968625 -0.13266592 -0.15018799 -0.96002624 -0.98062007 -0.978373 0.25476596 0.066213035 0.031057326 -0.45864552 -0.31287086 -0.57999409 -0.0093886197 -0.10145141 0.10999913 -0.58085973 -0.4753598 -0.45501471 -0.20007459 0.092929518 -0.025673032 -0.40447259 -0.50205729 -0.54646086 -0.27355635 -0.49466374 -0.27355635 -0.49466374 -0.41225395 -0.4535916 -0.42168101 -0.58609858 -0.48076854 -0.52677354 24 "laying"
0.26077756 -0.065863682 -0.10383723 -0.50639537 -0.2366549 -0.26715357 0.95656379 -0.11434647 -0.15106989 -0.97660975 -0.86067708 -0.90726086 0.043423235 0.084550427 -0.049670067 -0.50698605 -0.42816364 -0.51631696 -0.47221078 0.12156205 0.24087041 -0.61659403 -0.49688233 -0.37995386 -0.033559364 -0.079119356 -0.025687592 -0.53935527 -0.56500188 -0.52563531 -0.32724623 -0.5383186 -0.32724623 -0.5383186 -0.43652855 -0.50976376 -0.27196014 -0.49340349 -0.54077887 -0.61094831 24 "laying"
0.25858716 -0.006958461 -0.094028956 -0.48582481 -0.25562715 -0.28763883 0.95055864 -0.14130584 -0.14855533 -0.98509315 -0.94955271 -0.95667504 0.096746519 -0.028708957 0.031417224 -0.49301066 -0.39967226 -0.49106906 -0.24656605 -0.0098959228 0.1876055 -0.61660917 -0.47853365 -0.38566216 -0.037931238 -0.031823261 -0.19983367 -0.54671498 -0.49977032 -0.54623748 -0.31890015 -0.59030423 -0.31890015 -0.59030423 -0.4200813 -0.46845364 -0.37750672 -0.59214728 -0.52518417 -0.52208925 24 "laying"
0.2690731 0.001729005 -0.076216579 -0.48837892 -0.21713962 -0.24118765 0.95085094 -0.13502168 -0.14590839 -0.98209696 -0.94104853 -0.94180318 0.13947678 -0.1479963 0.12226162 -0.49286459 -0.34110244 -0.43586953 -0.096713739 -0.092707045 0.15852438 -0.57302794 -0.44666737 -0.40512865 0.038282495 -0.11929517 -0.085790437 -0.40366235 -0.46246558 -0.54927542 -0.30458054 -0.53991124 -0.30458054 -0.53991124 -0.3904641 -0.41380138 -0.38615326 -0.57704975 -0.47431335 -0.46187939 24 "laying"
0.28179668 -0.022418983 -0.098580064 -0.46288744 -0.16880224 -0.27022436 0.95487843 -0.12726029 -0.13864206 -0.97994902 -0.97483015 -0.97949221 0.2451599 -0.058133873 -0.052495653 -0.43892192 -0.25456995 -0.46974227 -0.035098212 -0.094003624 0.10790673 -0.58482583 -0.45024755 -0.44307409 -0.02064823 0.067838082 -0.14606799 -0.38517553 -0.48426989 -0.54058624 -0.29127773 -0.50072966 -0.29127773 -0.50072966 -0.36572863 -0.35348301 -0.40611143 -0.59116692 -0.45979627 -0.5209733 24 "laying"
0.2816345 -0.011462283 -0.11348926 -0.48548669 -0.16624487 -0.29780256 0.95353273 -0.1310785 -0.14134098 -0.97951927 -0.97772545 -0.97321885 0.17849054 0.16464675 0.036598554 -0.45663289 -0.25694578 -0.43937949 -0.034609003 -0.058120984 0.10331735 -0.65238961 -0.44376149 -0.42082264 -0.18208862 0.093654818 -0.187761 -0.45729829 -0.45424063 -0.52032947 -0.31969048 -0.47299704 -0.31969048 -0.47299704 -0.39015372 -0.2884829 -0.43692109 -0.57197643 -0.47644104 -0.46616846 24 "laying"
0.31054842 -0.021330544 -0.096886575 -0.50299219 -0.1544645 -0.29626811 0.95175431 -0.13015658 -0.14551225 -0.98934373 -0.97828019 -0.96659248 0.096757532 0.24510452 0.22232562 -0.49630697 -0.31077569 -0.4352623 -0.010509935 -0.082662814 0.085749216 -0.57218889 -0.39539355 -0.37859834 -0.19731736 -0.12232557 -0.082700181 -0.3679062 -0.40475434 -0.53422057 -0.32328258 -0.48961281 -0.32328258 -0.48961281 -0.41240981 -0.33585959 -0.37539536 -0.48553511 -0.43474293 -0.39989994 24 "laying"
0.31387308 -0.017820019 -0.088787107 -0.48664228 -0.11823741 -0.26323265 0.95556098 -0.13342348 -0.14420056 -0.98634327 -0.96359852 -0.96470375 0.16675775 -0.2611581 -0.24225257 -0.4958474 -0.23365111 -0.46675026 -0.0001634656 -0.0869642 0.064755734 -0.51517613 -0.40850861 -0.37774866 0.14436076 -0.027970879 0.15441046 -0.30931161 -0.42025047 -0.54137149 -0.29021704 -0.49665711 -0.29021704 -0.49665711 -0.37791349 -0.38174806 -0.34299649 -0.5135886 -0.40711867 -0.44918393 24 "laying"
0.31515411 -0.021472422 -0.12327111 -0.46830427 -0.090995607 -0.25312158 0.95558199 -0.13569058 -0.14330528 -0.98622869 -0.97229633 -0.97576286 -0.17913986 -0.28898436 -0.41892448 -0.47714399 -0.24638716 -0.46934011 0.0060247139 -0.027384765 0.073776842 -0.5646164 -0.43476377 -0.42422386 -0.01922056 -0.11651362 0.0041239628 -0.39060959 -0.46199362 -0.55822856 -0.27551769 -0.45635049 -0.27551769 -0.45635049 -0.37916021 -0.36710587 -0.38872073 -0.550879 -0.45478015 -0.49657412 24 "laying"
0.29229921 -0.039262676 -0.12025569 -0.45003733 -0.13330199 -0.26166629 0.95610471 -0.13089707 -0.14768599 -0.98432974 -0.97988173 -0.97051314 -0.063480614 0.064624383 -0.22768194 -0.45202166 -0.30668354 -0.47581466 -0.0005658077 -0.046112367 0.10060824 -0.59929761 -0.43582376 -0.41002871 -0.26666281 -0.12751221 -0.19040764 -0.50565043 -0.47752429 -0.55809867 -0.27348602 -0.47850593 -0.27348602 -0.47850593 -0.38195858 -0.39173395 -0.4005896 -0.57472484 -0.47884412 -0.5564392 24 "laying"
0.25205458 -0.035983234 -0.12846922 -0.4368435 -0.15363541 -0.22374076 0.95684197 -0.12924455 -0.14883113 -0.98533127 -0.98288323 -0.97166576 0.12035603 0.10690215 0.25845301 -0.40916717 -0.29061973 -0.41467262 -0.031123334 -0.1070068 0.078950771 -0.60914818 -0.39310504 -0.35887459 -0.044563424 0.16216491 -0.28755916 -0.4757297 -0.36528797 -0.48827872 -0.25620651 -0.49485294 -0.25620651 -0.49485294 -0.33604746 -0.34821081 -0.37850272 -0.52778763 -0.42056414 -0.3975363 24 "laying"
0.26514169 -0.027666979 -0.11498874 -0.44614258 -0.13305927 -0.26706684 0.95016653 -0.13012715 -0.14818974 -0.97500492 -0.98114011 -0.97311734 -0.13886682 0.16713312 0.41183121 -0.43792927 -0.26810627 -0.42613162 -0.043753813 -0.077903936 0.047617308 -0.62013646 -0.37694718 -0.35157359 0.022896711 -0.17552898 -0.25325207 -0.46573429 -0.32535721 -0.47081397 -0.27030005 -0.49153214 -0.27030005 -0.49153214 -0.34961965 -0.35086655 -0.37839772 -0.50027768 -0.39666394 -0.35183 24 "laying"
0.25917245 -0.0084079199 -0.083011953 -0.48330257 -0.13020929 -0.30584203 0.94762371 -0.12852694 -0.14705111 -0.98521567 -0.97196112 -0.97160141 0.051888275 0.14250239 -0.19624467 -0.51799271 -0.26749294 -0.48270319 -0.041492821 -0.099474947 0.064749417 -0.5929415 -0.41401115 -0.36771274 -0.038030783 -0.2331018 0.20138755 -0.43835488 -0.41893935 -0.48727194 -0.30077974 -0.51096955 -0.30077974 -0.51096955 -0.39553501 -0.42561379 -0.37630675 -0.56577515 -0.43184359 -0.46350161 24 "laying"
0.24879853 -0.015695327 -0.10380056 -0.5101875 -0.11177271 -0.32237542 0.95284128 -0.12651453 -0.14226104 -0.98340895 -0.973893 -0.96957631 0.18647156 0.23440574 -0.14143006 -0.48962959 -0.23274369 -0.48060896 0.035440904 -0.13692752 0.051214987 -0.56435711 -0.40664809 -0.39230456 -0.14326968 -0.0091651937 0.11591725 -0.32310895 -0.41230528 -0.49686974 -0.32800111 -0.46293497 -0.32800111 -0.46293497 -0.39755512 -0.34099427 -0.35929976 -0.56259138 -0.40794683 -0.42652535 24 "laying"
0.2472901 -0.024840287 -0.14138785 -0.59327507 -0.12444382 -0.42765457 0.95687432 -0.13428481 -0.14125665 -0.99229142 -0.95569057 -0.9783011 0.22044529 0.039006221 0.061910095 -0.55810927 -0.26131084 -0.57890477 -0.035368021 -0.10483948 0.10649243 -0.32135319 -0.51221397 -0.32417069 -0.020196343 0.014421576 -0.046652742 -0.39007327 -0.51756219 -0.55722004 -0.41221514 -0.46761264 -0.41221514 -0.46761264 -0.47548567 -0.39172576 -0.28588512 -0.36604438 -0.50692623 -0.49408967 24 "laying"
0.27714931 0.0037089737 -0.11374186 -0.59410396 -0.09330189 -0.44102516 0.95631201 -0.14168773 -0.14862531 -0.98641704 -0.94681538 -0.95692821 0.15277538 -0.093537474 -0.067523515 -0.58570733 -0.33729216 -0.64161746 -0.037266803 -0.044960315 0.086954982 -0.29987012 -0.58441584 -0.30056401 -0.098440236 0.10008719 0.030206905 -0.51708253 -0.63703385 -0.55083773 -0.40201244 -0.47957837 -0.40201244 -0.47957837 -0.50053793 -0.52071061 -0.28486859 -0.39330705 -0.58898787 -0.639513 24 "laying"
0.28704408 -0.056452461 -0.13942428 -0.60977128 -0.16051805 -0.35527444 0.95802177 -0.13451991 -0.15024844 -0.98147331 -0.93277525 -0.96362324 0.0029528092 -0.39720984 -0.24163484 -0.57947358 -0.46620775 -0.54663987 0.11203632 -0.10937132 0.061740524 -0.33370164 -0.51596353 -0.4289109 0.39385308 -0.13838624 -0.33056456 -0.51863579 -0.57480779 -0.58809453 -0.41069782 -0.47178042 -0.41069782 -0.47178042 -0.50240118 -0.52583795 -0.34757635 -0.22905987 -0.55959203 -0.59810559 24 "laying"
0.24002891 -0.015075161 -0.10149407 -0.044984089 -0.18679905 -0.25386046 0.94776921 -0.16037943 -0.09020469 -0.95151177 -0.97885065 -0.95702053 0.027746949 0.026684038 -0.015123122 -0.32630086 -0.17949039 -0.37128985 -0.015799001 -0.099918966 0.0092136778 -0.61707272 -0.48031769 -0.59525159 0.014324369 -0.094840872 -0.051533855 -0.4587069 -0.41183844 -0.57210589 -0.052396371 -0.10145594 -0.052396371 -0.10145594 -0.27533813 -0.21318726 -0.4892697 -0.53130329 -0.47018308 -0.41249213 24 "laying"
0.18748729 0.0088991374 -0.12168454 -0.021580552 -0.21351825 -0.17407392 0.95444748 -0.15687189 -0.096890978 -0.96831815 -0.9774712 -0.9392367 0.52687639 -0.38985985 -0.40887173 -0.25531826 -0.16707185 -0.29003923 -0.081488932 -0.082475146 0.077341453 -0.57484892 -0.46929304 -0.54889327 0.10153403 0.081913302 0.1081956 -0.37080697 -0.40113039 -0.51607206 -0.019427752 -0.09124901 -0.019427752 -0.09124901 -0.22496938 -0.11389712 -0.46696819 -0.45616935 -0.43670124 -0.38500455 24 "laying"
